neighbourhood_group,price
Queens,33
Queens,45
Queens,45
Queens,99
Queens,33
Queens,40
Queens,65
Queens,50
Queens,30
Queens,48
Queens,119
Queens,60
Queens,225
Queens,79
Queens,35
Queens,45
Queens,50
Queens,95
Queens,75
Queens,80
Queens,89
Queens,100
Queens,70
Queens,115
Queens,85
Queens,55
Queens,50
Queens,40
Queens,110
Queens,57
Queens,100
Queens,40
Queens,100
Queens,55
Queens,100
Queens,55
Queens,50
Queens,40
Queens,81
Queens,225
Queens,120
Queens,80
Queens,55
Queens,40
Queens,72
Queens,65
Queens,100
Queens,100
Queens,73
Queens,69
Queens,89
Queens,70
Queens,35
Queens,125
Queens,184
Queens,90
Queens,34
Queens,79
Queens,99
Queens,300
Queens,33
Queens,60
Queens,65
Queens,120
Queens,53
Queens,85
Queens,32
Queens,47
Queens,88
Queens,175
Queens,106
Queens,175
Queens,90
Queens,400
Queens,44
Queens,55
Queens,60
Queens,100
Queens,80
Queens,45
Queens,30
Queens,47
Queens,175
Queens,40
Queens,65
Queens,34
Queens,40
Queens,30
Queens,85
Queens,127
Queens,50
Queens,75
Queens,95
Queens,47
Queens,70
Queens,145
Queens,75
Queens,125
Queens,60
Queens,90
Queens,100
Queens,30
Queens,64
Queens,55
Queens,100
Queens,100
Queens,48
Queens,80
Queens,96
Queens,50
Queens,60
Queens,40
Queens,275
Queens,95
Queens,50
Queens,69
Queens,150
Queens,90
Queens,70
Queens,50
Queens,180
Queens,99
Queens,69
Queens,35
Queens,35
Queens,249
Queens,40
Queens,47
Queens,35
Queens,50
Queens,45
Queens,49
Queens,110
Queens,169
Queens,100
Queens,30
Queens,109
Queens,77
Queens,55
Queens,31
Queens,149
Queens,75
Queens,130
Queens,31
Queens,75
Queens,65
Queens,110
Queens,55
Queens,65
Queens,65
Queens,39
Queens,45
Queens,80
Queens,75
Queens,110
Queens,110
Queens,45
Queens,125
Queens,55
Queens,65
Queens,75
Queens,100
Queens,55
Queens,50
Queens,75
Queens,45
Queens,80
Queens,200
Queens,58
Queens,58
Queens,58
Queens,50
Queens,51
Queens,60
Queens,49
Queens,22
Queens,65
Queens,35
Queens,55
Queens,60
Queens,38
Queens,50
Queens,60
Queens,229
Queens,55
Queens,65
Queens,120
Queens,65
Queens,80
Queens,71
Queens,53
Queens,51
Queens,64
Queens,53
Queens,50
Queens,30
Queens,47
Queens,89
Queens,145
Queens,65
Queens,100
Queens,90
Queens,45
Queens,70
Queens,225
Queens,69
Queens,35
Queens,108
Queens,70
Queens,69
Queens,85
Queens,45
Queens,40
Queens,70
Queens,78
Queens,57
Queens,75
Queens,100
Queens,50
Queens,69
Queens,250
Queens,69
Queens,95
Queens,95
Queens,35
Queens,50
Queens,81
Queens,125
Queens,100
Queens,49
Queens,47
Queens,56
Queens,150
Queens,99
Queens,48
Queens,1000
Queens,100
Queens,150
Queens,115
Queens,80
Queens,379
Queens,65
Queens,60
Queens,75
Queens,95
Queens,99
Queens,35
Queens,45
Queens,50
Queens,50
Queens,40
Queens,55
Queens,70
Queens,50
Queens,72
Queens,79
Queens,100
Queens,45
Queens,50
Queens,48
Queens,100
Queens,180
Queens,99
Queens,197
Queens,99
Queens,199
Queens,59
Queens,49
Queens,110
Queens,47
Queens,70
Queens,135
Queens,10
Queens,400
Queens,60
Queens,50
Queens,45
Queens,199
Queens,120
Queens,38
Queens,78
Queens,99
Queens,278
Queens,545
Queens,36
Queens,30
Queens,100
Queens,63
Queens,90
Queens,62
Queens,80
Queens,69
Queens,44
Queens,60
Queens,150
Queens,55
Queens,150
Queens,49
Queens,39
Queens,69
Queens,88
Queens,238
Queens,100
Queens,100
Queens,70
Queens,183
Queens,250
Queens,80
Queens,54
Queens,50
Queens,50
Queens,99
Queens,125
Queens,85
Queens,60
Queens,60
Queens,60
Queens,50
Queens,40
Queens,37
Queens,60
Queens,259
Queens,98
Queens,55
Queens,66
Queens,100
Queens,75
Queens,104
Queens,59
Queens,175
Queens,1500
Queens,35
Queens,74
Queens,71
Queens,195
Queens,38
Queens,50
Queens,46
Queens,165
Queens,250
Queens,60
Queens,55
Queens,99
Queens,65
Queens,100
Queens,110
Queens,38
Queens,60
Queens,115
Queens,55
Queens,61
Queens,1000
Queens,50
Queens,39
Queens,104
Queens,40
Queens,49
Queens,74
Queens,50
Queens,70
Queens,90
Queens,86
Queens,30
Queens,40
Queens,40
Queens,30
Queens,59
Queens,55
Queens,120
Queens,60
Queens,159
Queens,80
Queens,239
Queens,200
Queens,55
Queens,27
Queens,26
Queens,85
Queens,69
Queens,45
Queens,70
Queens,70
Queens,80
Queens,100
Queens,100
Queens,100
Queens,199
Queens,69
Queens,116
Queens,40
Queens,130
Queens,1500
Queens,85
Queens,90
Queens,274
Queens,165
Queens,150
Queens,57
Queens,85
Queens,115
Queens,50
Queens,120
Queens,40
Queens,70
Queens,60
Queens,70
Queens,44
Queens,80
Queens,80
Queens,75
Queens,120
Queens,70
Queens,45
Queens,88
Queens,49
Queens,150
Queens,59
Queens,166
Queens,40
Queens,135
Queens,120
Queens,79
Queens,250
Queens,93
Queens,85
Queens,278
Queens,75
Queens,99
Queens,99
Queens,60
Queens,60
Queens,85
Queens,65
Queens,248
Queens,900
Queens,119
Queens,60
Queens,275
Queens,100
Queens,93
Queens,150
Queens,49
Queens,100
Queens,54
Queens,75
Queens,40
Queens,138
Queens,110
Queens,298
Queens,150
Queens,398
Queens,155
Queens,150
Queens,60
Queens,99
Queens,150
Queens,150
Queens,188
Queens,140
Queens,105
Queens,75
Queens,125
Queens,60
Queens,60
Queens,45
Queens,142
Queens,125
Queens,70
Queens,150
Queens,95
Queens,62
Queens,110
Queens,45
Queens,140
Queens,150
Queens,48
Queens,60
Queens,108
Queens,30
Queens,135
Queens,48
Queens,137
Queens,33
Queens,139
Queens,60
Queens,135
Queens,63
Queens,60
Queens,170
Queens,180
Queens,140
Queens,89
Queens,50
Queens,70
Queens,50
Queens,37
Queens,48
Queens,120
Queens,110
Queens,95
Queens,200
Queens,48
Queens,45
Queens,180
Queens,39
Queens,85
Queens,45
Queens,150
Queens,165
Queens,30
Queens,40
Queens,69
Queens,65
Queens,59
Queens,55
Queens,60
Queens,80
Queens,60
Queens,105
Queens,65
Queens,45
Queens,200
Queens,135
Queens,80
Queens,75
Queens,84
Queens,140
Queens,57
Queens,39
Queens,150
Queens,90
Queens,37
Queens,275
Queens,56
Queens,268
Queens,69
Queens,61
Queens,80
Queens,115
Queens,110
Queens,120
Queens,110
Queens,80
Queens,45
Queens,40
Queens,50
Queens,60
Queens,60
Queens,120
Queens,89
Queens,49
Queens,130
Queens,75
Queens,40
Queens,40
Queens,50
Queens,60
Queens,150
Queens,115
Queens,100
Queens,40
Queens,49
Queens,80
Queens,50
Queens,78
Queens,43
Queens,199
Queens,55
Queens,63
Queens,60
Queens,40
Queens,75
Queens,98
Queens,125
Queens,39
Queens,65
Queens,60
Queens,50
Queens,50
Queens,70
Queens,78
Queens,70
Queens,89
Queens,62
Queens,118
Queens,45
Queens,99
Queens,120
Queens,85
Queens,45
Queens,35
Queens,105
Queens,160
Queens,120
Queens,160
Queens,55
Queens,42
Queens,75
Queens,112
Queens,100
Queens,84
Queens,62
Queens,62
Queens,115
Queens,80
Queens,65
Queens,45
Queens,110
Queens,51
Queens,30
Queens,120
Queens,80
Queens,53
Queens,600
Queens,35
Queens,295
Queens,45
Queens,45
Queens,60
Queens,85
Queens,100
Queens,60
Queens,60
Queens,60
Queens,60
Queens,65
Queens,106
Queens,50
Queens,39
Queens,99
Queens,220
Queens,250
Queens,80
Queens,99
Queens,35
Queens,150
Queens,44
Queens,38
Queens,60
Queens,250
Queens,62
Queens,90
Queens,90
Queens,54
Queens,50
Queens,140
Queens,125
Queens,198
Queens,35
Queens,50
Queens,80
Queens,60
Queens,125
Queens,49
Queens,55
Queens,79
Queens,150
Queens,49
Queens,45
Queens,42
Queens,120
Queens,55
Queens,75
Queens,170
Queens,45
Queens,60
Queens,246
Queens,60
Queens,40
Queens,93
Queens,99
Queens,55
Queens,45
Queens,58
Queens,80
Queens,100
Queens,55
Queens,49
Queens,69
Queens,95
Queens,23
Queens,179
Queens,111
Queens,58
Queens,95
Queens,125
Queens,45
Queens,55
Queens,101
Queens,150
Queens,45
Queens,60
Queens,47
Queens,55
Queens,78
Queens,60
Queens,35
Queens,55
Queens,85
Queens,70
Queens,113
Queens,60
Queens,50
Queens,60
Queens,47
Queens,99
Queens,450
Queens,45
Queens,55
Queens,89
Queens,70
Queens,90
Queens,99
Queens,150
Queens,85
Queens,99
Queens,36
Queens,55
Queens,75
Queens,41
Queens,59
Queens,32
Queens,55
Queens,88
Queens,125
Queens,100
Queens,50
Queens,130
Queens,45
Queens,76
Queens,33
Queens,38
Queens,200
Queens,90
Queens,100
Queens,55
Queens,55
Queens,58
Queens,60
Queens,49
Queens,45
Queens,100
Queens,45
Queens,50
Queens,110
Queens,45
Queens,180
Queens,70
Queens,85
Queens,100
Queens,150
Queens,43
Queens,148
Queens,43
Queens,175
Queens,100
Queens,65
Queens,47
Queens,55
Queens,95
Queens,60
Queens,58
Queens,150
Queens,35
Queens,200
Queens,43
Queens,95
Queens,185
Queens,110
Queens,86
Queens,55
Queens,50
Queens,35
Queens,90
Queens,90
Queens,60
Queens,48
Queens,45
Queens,135
Queens,95
Queens,135
Queens,135
Queens,125
Queens,85
Queens,80
Queens,135
Queens,75
Queens,89
Queens,100
Queens,55
Queens,40
Queens,50
Queens,43
Queens,40
Queens,255
Queens,35
Queens,68
Queens,40
Queens,298
Queens,180
Queens,130
Queens,50
Queens,130
Queens,120
Queens,65
Queens,50
Queens,135
Queens,135
Queens,135
Queens,135
Queens,135
Queens,135
Queens,165
Queens,165
Queens,165
Queens,165
Queens,165
Queens,135
Queens,135
Queens,50
Queens,40
Queens,115
Queens,70
Queens,55
Queens,250
Queens,40
Queens,37
Queens,48
Queens,80
Queens,130
Queens,30
Queens,200
Queens,120
Queens,100
Queens,80
Queens,83
Queens,67
Queens,96
Queens,35
Queens,45
Queens,60
Queens,125
Queens,48
Queens,250
Queens,250
Queens,65
Queens,110
Queens,35
Queens,90
Queens,85
Queens,45
Queens,65
Queens,40
Queens,40
Queens,98
Queens,90
Queens,40
Queens,100
Queens,70
Queens,110
Queens,70
Queens,48
Queens,40
Queens,85
Queens,140
Queens,55
Queens,108
Queens,300
Queens,85
Queens,125
Queens,71
Queens,123
Queens,95
Queens,90
Queens,58
Queens,80
Queens,150
Queens,65
Queens,69
Queens,90
Queens,65
Queens,50
Queens,55
Queens,65
Queens,60
Queens,48
Queens,60
Queens,55
Queens,85
Queens,47
Queens,40
Queens,40
Queens,75
Queens,128
Queens,40
Queens,125
Queens,150
Queens,60
Queens,99
Queens,58
Queens,55
Queens,47
Queens,67
Queens,55
Queens,60
Queens,45
Queens,82
Queens,43
Queens,100
Queens,50
Queens,78
Queens,70
Queens,245
Queens,95
Queens,49
Queens,70
Queens,52
Queens,65
Queens,31
Queens,83
Queens,100
Queens,170
Queens,50
Queens,75
Queens,99
Queens,21
Queens,50
Queens,228
Queens,48
Queens,80
Queens,55
Queens,90
Queens,95
Queens,55
Queens,95
Queens,245
Queens,45
Queens,60
Queens,200
Queens,68
Queens,95
Queens,40
Queens,40
Queens,35
Queens,50
Queens,143
Queens,99
Queens,92
Queens,100
Queens,45
Queens,35
Queens,50
Queens,38
Queens,100
Queens,120
Queens,30
Queens,600
Queens,125
Queens,75
Queens,75
Queens,65
Queens,51
Queens,45
Queens,140
Queens,250
Queens,150
Queens,66
Queens,50
Queens,460
Queens,65
Queens,100
Queens,113
Queens,50
Queens,90
Queens,58
Queens,88
Queens,57
Queens,120
Queens,53
Queens,250
Queens,80
Queens,95
Queens,98
Queens,120
Queens,41
Queens,31
Queens,90
Queens,59
Queens,120
Queens,45
Queens,100
Queens,55
Queens,425
Queens,112
Queens,50
Queens,55
Queens,29
Queens,45
Queens,125
Queens,70
Queens,83
Queens,39
Queens,27
Queens,280
Queens,41
Queens,110
Queens,50
Queens,100
Queens,135
Queens,80
Queens,59
Queens,50
Queens,150
Queens,31
Queens,70
Queens,135
Queens,25
Queens,359
Queens,40
Queens,59
Queens,125
Queens,50
Queens,150
Queens,19
Queens,85
Queens,35
Queens,38
Queens,50
Queens,90
Queens,33
Queens,81
Queens,138
Queens,150
Queens,80
Queens,71
Queens,83
Queens,50
Queens,79
Queens,75
Queens,60
Queens,120
Queens,160
Queens,110
Queens,100
Queens,125
Queens,50
Queens,100
Queens,49
Queens,105
Queens,45
Queens,45
Queens,475
Queens,80
Queens,59
Queens,50
Queens,50
Queens,95
Queens,135
Queens,79
Queens,27
Queens,75
Queens,60
Queens,57
Queens,50
Queens,50
Queens,36
Queens,68
Queens,76
Queens,40
Queens,150
Queens,50
Queens,37
Queens,40
Queens,99
Queens,130
Queens,175
Queens,60
Queens,60
Queens,38
Queens,110
Queens,70
Queens,200
Queens,40
Queens,59
Queens,80
Queens,30
Queens,44
Queens,75
Queens,120
Queens,50
Queens,85
Queens,30
Queens,38
Queens,35
Queens,300
Queens,69
Queens,80
Queens,30
Queens,60
Queens,78
Queens,95
Queens,45
Queens,65
Queens,55
Queens,45
Queens,60
Queens,25
Queens,25
Queens,30
Queens,45
Queens,50
Queens,200
Queens,150
Queens,200
Queens,40
Queens,60
Queens,54
Queens,25
Queens,80
Queens,60
Queens,120
Queens,23
Queens,50
Queens,130
Queens,228
Queens,50
Queens,40
Queens,140
Queens,90
Queens,100
Queens,98
Queens,60
Queens,175
Queens,70
Queens,50
Queens,44
Queens,32
Queens,59
Queens,78
Queens,37
Queens,50
Queens,199
Queens,72
Queens,195
Queens,38
Queens,45
Queens,89
Queens,47
Queens,150
Queens,50
Queens,25
Queens,175
Queens,200
Queens,55
Queens,140
Queens,100
Queens,65
Queens,35
Queens,118
Queens,125
Queens,70
Queens,50
Queens,50
Queens,45
Queens,35
Queens,80
Queens,68
Queens,100
Queens,31
Queens,75
Queens,49
Queens,83
Queens,76
Queens,289
Queens,65
Queens,90
Queens,257
Queens,60
Queens,49
Queens,75
Queens,106
Queens,100
Queens,120
Queens,59
Queens,63
Queens,69
Queens,80
Queens,50
Queens,1250
Queens,40
Queens,44
Queens,60
Queens,46
Queens,80
Queens,100
Queens,60
Queens,60
Queens,30
Queens,85
Queens,55
Queens,109
Queens,199
Queens,70
Queens,34
Queens,60
Queens,93
Queens,49
Queens,65
Queens,120
Queens,30
Queens,30
Queens,30
Queens,85
Queens,46
Queens,120
Queens,125
Queens,36
Queens,90
Queens,46
Queens,100
Queens,80
Queens,100
Queens,60
Queens,60
Queens,75
Queens,60
Queens,60
Queens,46
Queens,47
Queens,135
Queens,51
Queens,39
Queens,37
Queens,37
Queens,37
Queens,75
Queens,150
Queens,89
Queens,49
Queens,135
Queens,60
Queens,30
Queens,50
Queens,40
Queens,65
Queens,95
Queens,278
Queens,65
Queens,65
Queens,135
Queens,120
Queens,200
Queens,190
Queens,55
Queens,120
Queens,70
Queens,40
Queens,35
Queens,70
Queens,200
Queens,45
Queens,113
Queens,60
Queens,72
Queens,55
Queens,45
Queens,100
Queens,100
Queens,60
Queens,100
Queens,325
Queens,75
Queens,75
Queens,50
Queens,150
Queens,100
Queens,89
Queens,175
Queens,149
Queens,149
Queens,70
Queens,100
Queens,100
Queens,85
Queens,195
Queens,105
Queens,60
Queens,65
Queens,110
Queens,125
Queens,50
Queens,50
Queens,50
Queens,45
Queens,60
Queens,50
Queens,60
Queens,65
Queens,231
Queens,50
Queens,40
Queens,50
Queens,49
Queens,75
Queens,38
Queens,38
Queens,28
Queens,37
Queens,48
Queens,40
Queens,35
Queens,50
Queens,325
Queens,230
Queens,188
Queens,60
Queens,100
Queens,60
Queens,99
Queens,159
Queens,42
Queens,150
Queens,103
Queens,50
Queens,41
Queens,69
Queens,60
Queens,190
Queens,45
Queens,69
Queens,55
Queens,150
Queens,135
Queens,55
Queens,49
Queens,58
Queens,280
Queens,21
Queens,60
Queens,70
Queens,50
Queens,425
Queens,45
Queens,65
Queens,175
Queens,95
Queens,95
Queens,120
Queens,90
Queens,288
Queens,150
Queens,180
Queens,79
Queens,75
Queens,39
Queens,50
Queens,450
Queens,300
Queens,46
Queens,100
Queens,200
Queens,50
Queens,138
Queens,42
Queens,74
Queens,179
Queens,100
Queens,50
Queens,75
Queens,69
Queens,80
Queens,80
Queens,60
Queens,90
Queens,90
Queens,110
Queens,60
Queens,69
Queens,89
Queens,75
Queens,99
Queens,79
Queens,78
Queens,50
Queens,60
Queens,85
Queens,40
Queens,200
Queens,55
Queens,80
Queens,275
Queens,45
Queens,70
Queens,60
Queens,52
Queens,100
Queens,115
Queens,89
Queens,35
Queens,55
Queens,200
Queens,128
Queens,60
Queens,59
Queens,38
Queens,80
Queens,200
Queens,42
Queens,46
Queens,150
Queens,59
Queens,86
Queens,85
Queens,50
Queens,50
Queens,109
Queens,55
Queens,40
Queens,60
Queens,140
Queens,59
Queens,125
Queens,104
Queens,30
Queens,60
Queens,48
Queens,149
Queens,95
Queens,450
Queens,120
Queens,49
Queens,80
Queens,100
Queens,70
Queens,60
Queens,60
Queens,50
Queens,250
Queens,50
Queens,49
Queens,120
Queens,60
Queens,60
Queens,55
Queens,200
Queens,110
Queens,115
Queens,150
Queens,80
Queens,140
Queens,75
Queens,50
Queens,40
Queens,101
Queens,350
Queens,90
Queens,125
Queens,50
Queens,50
Queens,169
Queens,75
Queens,99
Queens,80
Queens,55
Queens,40
Queens,42
Queens,55
Queens,54
Queens,100
Queens,48
Queens,93
Queens,89
Queens,105
Queens,80
Queens,85
Queens,65
Queens,100
Queens,50
Queens,49
Queens,450
Queens,89
Queens,49
Queens,50
Queens,118
Queens,190
Queens,86
Queens,169
Queens,69
Queens,85
Queens,45
Queens,110
Queens,75
Queens,200
Queens,38
Queens,175
Queens,125
Queens,70
Queens,100
Queens,80
Queens,40
Queens,156
Queens,100
Queens,100
Queens,65
Queens,132
Queens,150
Queens,60
Queens,65
Queens,92
Queens,60
Queens,110
Queens,96
Queens,80
Queens,90
Queens,80
Queens,50
Queens,70
Queens,43
Queens,50
Queens,54
Queens,55
Queens,200
Queens,50
Queens,100
Queens,60
Queens,325
Queens,189
Queens,100
Queens,88
Queens,50
Queens,65
Queens,40
Queens,90
Queens,85
Queens,110
Queens,25
Queens,60
Queens,80
Queens,400
Queens,60
Queens,60
Queens,99
Queens,149
Queens,50
Queens,65
Queens,89
Queens,89
Queens,65
Queens,250
Queens,38
Queens,50
Queens,26
Queens,60
Queens,51
Queens,60
Queens,85
Queens,42
Queens,80
Queens,85
Queens,105
Queens,340
Queens,70
Queens,125
Queens,75
Queens,325
Queens,37
Queens,50
Queens,129
Queens,60
Queens,59
Queens,95
Queens,83
Queens,37
Queens,140
Queens,75
Queens,40
Queens,45
Queens,66
Queens,60
Queens,175
Queens,120
Queens,60
Queens,249
Queens,100
Queens,70
Queens,45
Queens,99
Queens,52
Queens,156
Queens,73
Queens,59
Queens,230
Queens,42
Queens,275
Queens,70
Queens,99
Queens,160
Queens,50
Queens,60
Queens,215
Queens,89
Queens,75
Queens,155
Queens,50
Queens,100
Queens,10
Queens,60
Queens,50
Queens,30
Queens,110
Queens,32
Queens,55
Queens,73
Queens,34
Queens,65
Queens,129
Queens,100
Queens,45
Queens,190
Queens,90
Queens,74
Queens,30
Queens,50
Queens,79
Queens,80
Queens,125
Queens,150
Queens,71
Queens,34
Queens,15
Queens,180
Queens,80
Queens,75
Queens,145
Queens,72
Queens,39
Queens,55
Queens,59
Queens,33
Queens,60
Queens,75
Queens,65
Queens,149
Queens,49
Queens,65
Queens,65
Queens,35
Queens,50
Queens,140
Queens,285
Queens,82
Queens,40
Queens,70
Queens,49
Queens,68
Queens,197
Queens,178
Queens,51
Queens,51
Queens,48
Queens,130
Queens,100
Queens,60
Queens,165
Queens,44
Queens,60
Queens,159
Queens,80
Queens,170
Queens,39
Queens,39
Queens,69
Queens,195
Queens,60
Queens,55
Queens,60
Queens,110
Queens,40
Queens,79
Queens,150
Queens,45
Queens,60
Queens,49
Queens,40
Queens,80
Queens,60
Queens,74
Queens,50
Queens,100
Queens,120
Queens,55
Queens,200
Queens,33
Queens,108
Queens,75
Queens,48
Queens,60
Queens,93
Queens,100
Queens,80
Queens,59
Queens,55
Queens,80
Queens,60
Queens,65
Queens,55
Queens,49
Queens,280
Queens,60
Queens,40
Queens,75
Queens,80
Queens,39
Queens,40
Queens,60
Queens,100
Queens,40
Queens,208
Queens,70
Queens,285
Queens,50
Queens,46
Queens,40
Queens,100
Queens,44
Queens,139
Queens,125
Queens,99
Queens,275
Queens,70
Queens,165
Queens,35
Queens,180
Queens,90
Queens,59
Queens,45
Queens,250
Queens,85
Queens,40
Queens,55
Queens,34
Queens,50
Queens,45
Queens,120
Queens,53
Queens,200
Queens,53
Queens,125
Queens,52
Queens,85
Queens,52
Queens,65
Queens,120
Queens,53
Queens,38
Queens,45
Queens,45
Queens,45
Queens,45
Queens,45
Queens,45
Queens,45
Queens,80
Queens,195
Queens,170
Queens,73
Queens,80
Queens,95
Queens,40
Queens,170
Queens,80
Queens,30
Queens,55
Queens,51
Queens,60
Queens,60
Queens,200
Queens,54
Queens,150
Queens,80
Queens,45
Queens,105
Queens,150
Queens,140
Queens,35
Queens,159
Queens,99
Queens,85
Queens,75
Queens,150
Queens,1000
Queens,120
Queens,53
Queens,100
Queens,100
Queens,77
Queens,62
Queens,90
Queens,38
Queens,196
Queens,46
Queens,39
Queens,30
Queens,89
Queens,115
Queens,70
Queens,50
Queens,50
Queens,89
Queens,125
Queens,55
Queens,170
Queens,89
Queens,63
Queens,51
Queens,149
Queens,450
Queens,89
Queens,200
Queens,275
Queens,86
Queens,65
Queens,59
Queens,79
Queens,60
Queens,75
Queens,120
Queens,125
Queens,80
Queens,150
Queens,130
Queens,120
Queens,60
Queens,125
Queens,250
Queens,229
Queens,75
Queens,85
Queens,85
Queens,54
Queens,55
Queens,33
Queens,60
Queens,58
Queens,57
Queens,65
Queens,185
Queens,120
Queens,175
Queens,200
Queens,60
Queens,89
Queens,170
Queens,89
Queens,53
Queens,300
Queens,11
Queens,75
Queens,55
Queens,40
Queens,125
Queens,70
Queens,35
Queens,150
Queens,80
Queens,61
Queens,125
Queens,130
Queens,130
Queens,51
Queens,170
Queens,36
Queens,40
Queens,77
Queens,100
Queens,83
Queens,64
Queens,64
Queens,39
Queens,55
Queens,38
Queens,55
Queens,107
Queens,399
Queens,70
Queens,40
Queens,38
Queens,80
Queens,69
Queens,95
Queens,30
Queens,39
Queens,38
Queens,30
Queens,31
Queens,499
Queens,118
Queens,195
Queens,115
Queens,115
Queens,129
Queens,160
Queens,38
Queens,65
Queens,110
Queens,101
Queens,72
Queens,75
Queens,165
Queens,80
Queens,80
Queens,34
Queens,29
Queens,105
Queens,45
Queens,220
Queens,58
Queens,60
Queens,10
Queens,120
Queens,85
Queens,89
Queens,120
Queens,55
Queens,55
Queens,86
Queens,55
Queens,65
Queens,200
Queens,65
Queens,60
Queens,100
Queens,75
Queens,100
Queens,140
Queens,95
Queens,190
Queens,43
Queens,156
Queens,185
Queens,50
Queens,90
Queens,30
Queens,63
Queens,42
Queens,83
Queens,150
Queens,179
Queens,56
Queens,95
Queens,120
Queens,55
Queens,261
Queens,250
Queens,75
Queens,60
Queens,40
Queens,65
Queens,90
Queens,50
Queens,66
Queens,78
Queens,268
Queens,268
Queens,75
Queens,50
Queens,600
Queens,70
Queens,125
Queens,70
Queens,100
Queens,55
Queens,49
Queens,55
Queens,60
Queens,50
Queens,83
Queens,125
Queens,180
Queens,180
Queens,200
Queens,99
Queens,80
Queens,150
Queens,134
Queens,134
Queens,65
Queens,280
Queens,40
Queens,50
Queens,65
Queens,150
Queens,100
Queens,110
Queens,60
Queens,100
Queens,50
Queens,225
Queens,45
Queens,33
Queens,80
Queens,160
Queens,45
Queens,170
Queens,65
Queens,65
Queens,100
Queens,95
Queens,50
Queens,150
Queens,69
Queens,57
Queens,45
Queens,70
Queens,75
Queens,120
Queens,90
Queens,64
Queens,300
Queens,55
Queens,120
Queens,38
Queens,75
Queens,65
Queens,65
Queens,44
Queens,41
Queens,65
Queens,65
Queens,260
Queens,52
Queens,50
Queens,166
Queens,39
Queens,45
Queens,100
Queens,47
Queens,150
Queens,65
Queens,55
Queens,49
Queens,65
Queens,150
Queens,35
Queens,38
Queens,65
Queens,175
Queens,35
Queens,54
Queens,175
Queens,25
Queens,26
Queens,63
Queens,70
Queens,35
Queens,45
Queens,70
Queens,225
Queens,75
Queens,60
Queens,51
Queens,70
Queens,55
Queens,69
Queens,45
Queens,41
Queens,95
Queens,95
Queens,53
Queens,100
Queens,55
Queens,95
Queens,37
Queens,50
Queens,100
Queens,50
Queens,200
Queens,55
Queens,80
Queens,25
Queens,40
Queens,72
Queens,115
Queens,75
Queens,45
Queens,80
Queens,68
Queens,60
Queens,119
Queens,109
Queens,46
Queens,31
Queens,75
Queens,95
Queens,41
Queens,55
Queens,88
Queens,78
Queens,58
Queens,51
Queens,32
Queens,35
Queens,29
Queens,65
Queens,50
Queens,120
Queens,35
Queens,69
Queens,40
Queens,60
Queens,100
Queens,119
Queens,90
Queens,149
Queens,64
Queens,65
Queens,150
Queens,39
Queens,46
Queens,100
Queens,48
Queens,48
Queens,35
Queens,80
Queens,128
Queens,45
Queens,350
Queens,105
Queens,40
Queens,70
Queens,500
Queens,55
Queens,90
Queens,68
Queens,150
Queens,42
Queens,100
Queens,70
Queens,60
Queens,53
Queens,60
Queens,60
Queens,31
Queens,99
Queens,79
Queens,40
Queens,49
Queens,49
Queens,120
Queens,59
Queens,99
Queens,50
Queens,96
Queens,87
Queens,32
Queens,165
Queens,55
Queens,45
Queens,149
Queens,50
Queens,49
Queens,35
Queens,150
Queens,59
Queens,150
Queens,49
Queens,50
Queens,90
Queens,65
Queens,90
Queens,100
Queens,150
Queens,200
Queens,90
Queens,50
Queens,199
Queens,105
Queens,44
Queens,130
Queens,89
Queens,30
Queens,49
Queens,65
Queens,188
Queens,155
Queens,150
Queens,65
Queens,41
Queens,65
Queens,40
Queens,65
Queens,75
Queens,76
Queens,200
Queens,110
Queens,49
Queens,179
Queens,90
Queens,95
Queens,45
Queens,299
Queens,65
Queens,185
Queens,69
Queens,74
Queens,47
Queens,75
Queens,86
Queens,39
Queens,170
Queens,20
Queens,44
Queens,150
Queens,50
Queens,90
Queens,75
Queens,159
Queens,99
Queens,349
Queens,70
Queens,100
Queens,130
Queens,90
Queens,73
Queens,38
Queens,29
Queens,70
Queens,65
Queens,120
Queens,64
Queens,100
Queens,60
Queens,90
Queens,155
Queens,31
Queens,42
Queens,30
Queens,60
Queens,80
Queens,75
Queens,298
Queens,180
Queens,180
Queens,180
Queens,115
Queens,70
Queens,66
Queens,68
Queens,200
Queens,60
Queens,50
Queens,34
Queens,59
Queens,485
Queens,125
Queens,125
Queens,180
Queens,69
Queens,50
Queens,80
Queens,151
Queens,100
Queens,25
Queens,97
Queens,57
Queens,45
Queens,50
Queens,110
Queens,160
Queens,500
Queens,65
Queens,38
Queens,60
Queens,58
Queens,35
Queens,95
Queens,133
Queens,60
Queens,50
Queens,69
Queens,98
Queens,120
Queens,70
Queens,50
Queens,70
Queens,30
Queens,180
Queens,165
Queens,75
Queens,59
Queens,150
Queens,40
Queens,114
Queens,105
Queens,63
Queens,45
Queens,83
Queens,55
Queens,455
Queens,100
Queens,30
Queens,100
Queens,250
Queens,60
Queens,100
Queens,40
Queens,113
Queens,69
Queens,170
Queens,32
Queens,200
Queens,75
Queens,79
Queens,100
Queens,80
Queens,65
Queens,89
Queens,220
Queens,299
Queens,45
Queens,175
Queens,110
Queens,100
Queens,75
Queens,85
Queens,70
Queens,70
Queens,100
Queens,80
Queens,85
